Cast	/job:localhost/replica:0/task:0/device:GPU:0	1	58	61	['(100x100x3)']	[GPU_0_bfc 0.1MB 0.1MB] Cast = Cast(DecodeJpeg/_1)
mixed_5/conv/conv2d_params	/job:localhost/replica:0/task:0/device:GPU:0	0	2	4	['(1x1x768x192)']	mixed_5/conv/conv2d_params = Const()
mixed_5/conv:Relu	/device:GPU:0/stream:13	0	3	3	['(no output)']	
mixed_5/conv:Relu	/device:GPU:0/stream:all	0	3	3	['(no output)']	
mixed_5/join	/job:localhost/replica:0/task:0/device:GPU:0	0	27	31	['(1x17x17x768)']	[GPU_0_bfc 0.8MB 0.8MB] mixed_5/join = Concat(mixed_5/join/concat_dim, mixed_5/conv, mixed_5/tower/conv_2, mixed_5/tower_1/conv_4, mixed_5/tower_2/conv)
mixed_5/join:Concat	/device:GPU:0/stream:13	0	3	3	['(no output)']	
mixed_5/join:Concat	/device:GPU:0/stream:13	0	4	4	['(no output)']	
mixed_5/join:Concat	/device:GPU:0/stream:13	0	4	4	['(no output)']	
mixed_5/join:Concat	/device:GPU:0/stream:13	0	4	4	['(no output)']	
mixed_5/join:Concat	/device:GPU:0/stream:all	0	3	3	['(no output)']	
mixed_5/join:Concat	/device:GPU:0/stream:all	0	4	4	['(no output)']	
mixed_5/join:Concat	/device:GPU:0/stream:all	0	4	4	['(no output)']	
mixed_5/join:Concat	/device:GPU:0/stream:all	0	4	4	['(no output)']	
mixed_5/tower/conv	/job:localhost/replica:0/task:0/device:GPU:0	1	11	13	['(1x17x17x160)']	mixed_5/tower/conv = Relu(mixed_5/tower/conv/control_dependency)
mixed_5/tower/conv/CheckNumerics	/job:localhost/replica:0/task:0/device:GPU:0	2	288	290	['(1x17x17x160)']	mixed_5/tower/conv/CheckNumerics = CheckNumerics(mixed_5/tower/conv/batchnorm)
mixed_5/tower/conv/Conv2D	/job:localhost/replica:0/task:0/device:GPU:0	0	11	13	['(1x17x17x160)']	[GPU_0_bfc 0.2MB 0.2MB] mixed_5/tower/conv/Conv2D = Conv2D(mixed_4/join, mixed_5/tower/conv/conv2d_params)
mixed_5/tower/conv/Conv2D:Conv2D	/device:GPU:0/stream:13	0	25	25	['(no output)']	
mixed_5/tower/conv/Conv2D:Conv2D	/device:GPU:0/stream:all	0	25	25	['(no output)']	
mixed_5/tower/conv/batchnorm	/job:localhost/replica:0/task:0/device:GPU:0	1	39	43	['(1x17x17x160)']	[GPU_0_bfc 0.2MB 0.2MB] mixed_5/tower/conv/batchnorm = BatchNormWithGlobalNormalization(mixed_5/tower/conv/Conv2D, mixed_5/tower/conv/batchnorm/moving_mean, mixed_5/tower/conv/batchnorm/moving_variance, mixed_5/tower/conv/batchnorm/beta, mixed_5/tower/conv/batchnorm/gamma)
mixed_5/tower/conv/batchnorm/beta	/job:localhost/replica:0/task:0/device:GPU:0	0	2	3	['(160x1)']	mixed_5/tower/conv/batchnorm/beta = Const()
mixed_5/tower/conv/batchnorm/gamma	/job:localhost/replica:0/task:0/device:GPU:0	0	2	4	['(160x1)']	mixed_5/tower/conv/batchnorm/gamma = Const()
mixed_5/tower/conv/batchnorm/moving_mean	/job:localhost/replica:0/task:0/device:GPU:0	1	2	4	['(160x1)']	mixed_5/tower/conv/batchnorm/moving_mean = Const()
mixed_5/tower/conv/batchnorm/moving_variance	/job:localhost/replica:0/task:0/device:GPU:0	0	2	3	['(160x1)']	mixed_5/tower/conv/batchnorm/moving_variance = Const()
mixed_5/tower/conv/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:13	0	2	2	['(no output)']	
mixed_5/tower/conv/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:13	0	10	10	['(no output)']	
mixed_5/tower/conv/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:all	0	2	2	['(no output)']	
mixed_5/tower/conv/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:all	0	10	10	['(no output)']	
mixed_5/tower/conv/control_dependency	/job:localhost/replica:0/task:0/device:GPU:0	1	3	4	['(1x17x17x160)']	mixed_5/tower/conv/control_dependency = Identity(mixed_5/tower/conv/batchnorm, ^mixed_5/tower/conv/CheckNumerics)
mixed_5/tower/conv/conv2d_params	/job:localhost/replica:0/task:0/device:GPU:0	1	3	4	['(1x1x768x160)']	mixed_5/tower/conv/conv2d_params = Const()
mixed_5/tower/conv:Relu	/device:GPU:0/stream:13	0	3	3	['(no output)']	
mixed_5/tower/conv:Relu	/device:GPU:0/stream:all	0	3	3	['(no output)']	
mixed_5/tower/conv_1	/job:localhost/replica:0/task:0/device:GPU:0	1	16	18	['(1x17x17x160)']	mixed_5/tower/conv_1 = Relu(mixed_5/tower/conv_1/control_dependency)
mixed_5/tower/conv_1/CheckNumerics	/job:localhost/replica:0/task:0/device:GPU:0	1	355	358	['(1x17x17x160)']	mixed_5/tower/conv_1/CheckNumerics = CheckNumerics(mixed_5/tower/conv_1/batchnorm)
mixed_5/tower/conv_1/Conv2D	/job:localhost/replica:0/task:0/device:GPU:0	0	116	125	['(1x17x17x160)']	[GPU_0_bfc 2.5MB 2.5MB] mixed_5/tower/conv_1/Conv2D = Conv2D(mixed_5/tower/conv, mixed_5/tower/conv_1/conv2d_params)
mixed_5/tower/conv_1/Conv2D:Conv2D	/device:GPU:0/stream:13	0	6	6	['(no output)']	
mixed_5/tower/conv_1/Conv2D:Conv2D	/device:GPU:0/stream:13	0	6	6	['(no output)']	
mixed_5/tower/conv_1/Conv2D:Conv2D	/device:GPU:0/stream:13	0	18	18	['(no output)']	
mixed_5/tower/conv_1/Conv2D:Conv2D	/device:GPU:0/stream:13	0	54	54	['(no output)']	
mixed_5/tower/conv_1/Conv2D:Conv2D	/device:GPU:0/stream:13	0	67	67	['(no output)']	
mixed_5/tower/conv_1/Conv2D:Conv2D	/device:GPU:0/stream:all	0	6	6	['(no output)']	
mixed_5/tower/conv_1/Conv2D:Conv2D	/device:GPU:0/stream:all	0	6	6	['(no output)']	
mixed_5/tower/conv_1/Conv2D:Conv2D	/device:GPU:0/stream:all	0	18	18	['(no output)']	
mixed_5/tower/conv_1/Conv2D:Conv2D	/device:GPU:0/stream:all	0	54	54	['(no output)']	
mixed_5/tower/conv_1/Conv2D:Conv2D	/device:GPU:0/stream:all	0	67	67	['(no output)']	
mixed_5/tower/conv_1/batchnorm	/job:localhost/replica:0/task:0/device:GPU:0	1	31	34	['(1x17x17x160)']	[GPU_0_bfc 0.2MB 0.2MB] mixed_5/tower/conv_1/batchnorm = BatchNormWithGlobalNormalization(mixed_5/tower/conv_1/Conv2D, mixed_5/tower/conv_1/batchnorm/moving_mean, mixed_5/tower/conv_1/batchnorm/moving_variance, mixed_5/tower/conv_1/batchnorm/beta, mixed_5/tower/conv_1/batchnorm/gamma)
mixed_5/tower/conv_1/batchnorm/beta	/job:localhost/replica:0/task:0/device:GPU:0	1	3	4	['(160x1)']	mixed_5/tower/conv_1/batchnorm/beta = Const()
mixed_5/tower/conv_1/batchnorm/moving_mean	/job:localhost/replica:0/task:0/device:GPU:0	0	1	3	['(160x1)']	mixed_5/tower/conv_1/batchnorm/moving_mean = Const()
mixed_5/tower/conv_1/batchnorm/moving_variance	/job:localhost/replica:0/task:0/device:GPU:0	1	2	3	['(160x1)']	mixed_5/tower/conv_1/batchnorm/moving_variance = Const()
mixed_5/tower/conv_1/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:13	0	2	2	['(no output)']	
mixed_5/tower/conv_1/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:13	0	11	11	['(no output)']	
mixed_5/tower/conv_1/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:all	0	2	2	['(no output)']	
mixed_5/tower/conv_1/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:all	0	11	11	['(no output)']	
mixed_5/tower/conv_1/control_dependency	/job:localhost/replica:0/task:0/device:GPU:0	1	3	6	['(1x17x17x160)']	mixed_5/tower/conv_1/control_dependency = Identity(mixed_5/tower/conv_1/batchnorm, ^mixed_5/tower/conv_1/CheckNumerics)
mixed_5/tower/conv_1/conv2d_params	/job:localhost/replica:0/task:0/device:GPU:0	0	2	3	['(1x7x160x160)']	mixed_5/tower/conv_1/conv2d_params = Const()
mixed_5/tower/conv_1:Relu	/device:GPU:0/stream:13	0	2	2	['(no output)']	
mixed_5/tower/conv_1:Relu	/device:GPU:0/stream:all	0	2	2	['(no output)']	
mixed_5/tower/conv_2	/job:localhost/replica:0/task:0/device:GPU:0	1	13	15	['(1x17x17x192)']	mixed_5/tower/conv_2 = Relu(mixed_5/tower/conv_2/control_dependency)
mixed_5/tower/conv_2/CheckNumerics	/job:localhost/replica:0/task:0/device:GPU:0	2	267	271	['(1x17x17x192)']	mixed_5/tower/conv_2/CheckNumerics = CheckNumerics(mixed_5/tower/conv_2/batchnorm)
mixed_5/tower/conv_2/Conv2D	/job:localhost/replica:0/task:0/device:GPU:0	1	141	145	['(1x17x17x192)']	[GPU_0_bfc 2.7MB 2.7MB] mixed_5/tower/conv_2/Conv2D = Conv2D(mixed_5/tower/conv_1, mixed_5/tower/conv_2/conv2d_params)
mixed_5/tower/conv_2/Conv2D:Conv2D	/device:GPU:0/stream:13	0	4	4	['(no output)']	
mixed_5/tower/conv_2/Conv2D:Conv2D	/device:GPU:0/stream:13	0	7	7	['(no output)']	
mixed_5/tower/conv_2/Conv2D:Conv2D	/device:GPU:0/stream:13	0	22	22	['(no output)']	
mixed_5/tower/conv_2/Conv2D:Conv2D	/device:GPU:0/stream:13	0	70	70	['(no output)']	
mixed_5/tower/conv_2/Conv2D:Conv2D	/device:GPU:0/stream:13	0	76	76	['(no output)']	
mixed_5/tower/conv_2/Conv2D:Conv2D	/device:GPU:0/stream:all	0	4	4	['(no output)']	
mixed_5/tower/conv_2/Conv2D:Conv2D	/device:GPU:0/stream:all	0	7	7	['(no output)']	
mixed_5/tower/conv_2/Conv2D:Conv2D	/device:GPU:0/stream:all	0	22	22	['(no output)']	
mixed_5/tower/conv_2/Conv2D:Conv2D	/device:GPU:0/stream:all	0	70	70	['(no output)']	
mixed_5/tower/conv_2/Conv2D:Conv2D	/device:GPU:0/stream:all	0	76	76	['(no output)']	
mixed_5/tower/conv_2/batchnorm	/job:localhost/replica:0/task:0/device:GPU:0	1	53	57	['(1x17x17x192)']	[GPU_0_bfc 0.2MB 0.2MB] mixed_5/tower/conv_2/batchnorm = BatchNormWithGlobalNormalization(mixed_5/tower/conv_2/Conv2D, mixed_5/tower/conv_2/batchnorm/moving_mean, mixed_5/tower/conv_2/batchnorm/moving_variance, mixed_5/tower/conv_2/batchnorm/beta, mixed_5/tower/conv_2/batchnorm/gamma)
mixed_5/tower/conv_2/batchnorm/beta	/job:localhost/replica:0/task:0/device:GPU:0	0	1	3	['(192x1)']	mixed_5/tower/conv_2/batchnorm/beta = Const()
mixed_5/tower/conv_2/batchnorm/moving_mean	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(192x1)']	mixed_5/tower/conv_2/batchnorm/moving_mean = Const()
mixed_5/tower/conv_2/batchnorm/moving_variance	/job:localhost/replica:0/task:0/device:GPU:0	1	2	3	['(192x1)']	mixed_5/tower/conv_2/batchnorm/moving_variance = Const()
mixed_5/tower/conv_2/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:13	0	2	2	['(no output)']	
mixed_5/tower/conv_2/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:13	0	11	11	['(no output)']	
mixed_5/tower/conv_2/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:all	0	2	2	['(no output)']	
mixed_5/tower/conv_2/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:all	0	11	11	['(no output)']	
mixed_5/tower/conv_2/control_dependency	/job:localhost/replica:0/task:0/device:GPU:0	1	3	6	['(1x17x17x192)']	mixed_5/tower/conv_2/control_dependency = Identity(mixed_5/tower/conv_2/batchnorm, ^mixed_5/tower/conv_2/CheckNumerics)
mixed_5/tower/conv_2/conv2d_params	/job:localhost/replica:0/task:0/device:GPU:0	1	2	4	['(7x1x160x192)']	mixed_5/tower/conv_2/conv2d_params = Const()
mixed_5/tower/conv_2:Relu	/device:GPU:0/stream:13	0	3	3	['(no output)']	
mixed_5/tower/conv_2:Relu	/device:GPU:0/stream:all	0	3	3	['(no output)']	
mixed_5/tower_1/conv	/job:localhost/replica:0/task:0/device:GPU:0	1	37	40	['(1x17x17x160)']	mixed_5/tower_1/conv = Relu(mixed_5/tower_1/conv/control_dependency)
mixed_5/tower_1/conv/CheckNumerics	/job:localhost/replica:0/task:0/device:GPU:0	1	284	286	['(1x17x17x160)']	mixed_5/tower_1/conv/CheckNumerics = CheckNumerics(mixed_5/tower_1/conv/batchnorm)
mixed_5/tower_1/conv/Conv2D	/job:localhost/replica:0/task:0/device:GPU:0	0	11	13	['(1x17x17x160)']	[GPU_0_bfc 0.2MB 0.2MB] mixed_5/tower_1/conv/Conv2D = Conv2D(mixed_4/join, mixed_5/tower_1/conv/conv2d_params)
mixed_5/tower_1/conv/Conv2D:Conv2D	/device:GPU:0/stream:13	0	24	24	['(no output)']	
mixed_5/tower_1/conv/Conv2D:Conv2D	/device:GPU:0/stream:all	0	24	24	['(no output)']	
mixed_5/tower_1/conv/batchnorm	/job:localhost/replica:0/task:0/device:GPU:0	1	61	64	['(1x17x17x160)']	[GPU_0_bfc 0.2MB 0.2MB] mixed_5/tower_1/conv/batchnorm = BatchNormWithGlobalNormalization(mixed_5/tower_1/conv/Conv2D, mixed_5/tower_1/conv/batchnorm/moving_mean, mixed_5/tower_1/conv/batchnorm/moving_variance, mixed_5/tower_1/conv/batchnorm/beta, mixed_5/tower_1/conv/batchnorm/gamma)
mixed_5/tower_1/conv/batchnorm/beta	/job:localhost/replica:0/task:0/device:GPU:0	0	2	3	['(160x1)']	mixed_5/tower_1/conv/batchnorm/beta = Const()
mixed_5/tower_1/conv/batchnorm/moving_mean	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(160x1)']	mixed_5/tower_1/conv/batchnorm/moving_mean = Const()
mixed_5/tower_1/conv/batchnorm/moving_variance	/job:localhost/replica:0/task:0/device:GPU:0	1	2	3	['(160x1)']	mixed_5/tower_1/conv/batchnorm/moving_variance = Const()
mixed_5/tower_1/conv/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:13	0	2	2	['(no output)']	
mixed_5/tower_1/conv/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:13	0	9	9	['(no output)']	
mixed_5/tower_1/conv/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:all	0	2	2	['(no output)']	
mixed_5/tower_1/conv/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:all	0	9	9	['(no output)']	
mixed_5/tower_1/conv/control_dependency	/job:localhost/replica:0/task:0/device:GPU:0	1	4	6	['(1x17x17x160)']	mixed_5/tower_1/conv/control_dependency = Identity(mixed_5/tower_1/conv/batchnorm, ^mixed_5/tower_1/conv/CheckNumerics)
mixed_5/tower_1/conv/conv2d_params	/job:localhost/replica:0/task:0/device:GPU:0	0	2	3	['(1x1x768x160)']	mixed_5/tower_1/conv/conv2d_params = Const()
mixed_5/tower_1/conv:Relu	/device:GPU:0/stream:13	0	3	3	['(no output)']	
mixed_5/tower_1/conv:Relu	/device:GPU:0/stream:all	0	3	3	['(no output)']	
mixed_5/tower_1/conv_1	/job:localhost/replica:0/task:0/device:GPU:0	0	26	28	['(1x17x17x160)']	mixed_5/tower_1/conv_1 = Relu(mixed_5/tower_1/conv_1/control_dependency)
mixed_5/tower_1/conv_1/CheckNumerics	/job:localhost/replica:0/task:0/device:GPU:0	1	302	305	['(1x17x17x160)']	mixed_5/tower_1/conv_1/CheckNumerics = CheckNumerics(mixed_5/tower_1/conv_1/batchnorm)
mixed_5/tower_1/conv_1/Conv2D	/job:localhost/replica:0/task:0/device:GPU:0	0	141	145	['(1x17x17x160)']	[GPU_0_bfc 1.4MB 1.4MB] mixed_5/tower_1/conv_1/Conv2D = Conv2D(mixed_5/tower_1/conv, mixed_5/tower_1/conv_1/conv2d_params)
mixed_5/tower_1/conv_1/Conv2D:Conv2D	/device:GPU:0/stream:13	0	2	2	['(no output)']	
mixed_5/tower_1/conv_1/Conv2D:Conv2D	/device:GPU:0/stream:13	0	4	4	['(no output)']	
mixed_5/tower_1/conv_1/Conv2D:Conv2D	/device:GPU:0/stream:13	0	6	6	['(no output)']	
mixed_5/tower_1/conv_1/Conv2D:Conv2D	/device:GPU:0/stream:13	0	19	19	['(no output)']	
mixed_5/tower_1/conv_1/Conv2D:Conv2D	/device:GPU:0/stream:13	0	135	135	['(no output)']	
mixed_5/tower_1/conv_1/Conv2D:Conv2D	/device:GPU:0/stream:all	0	2	2	['(no output)']	
mixed_5/tower_1/conv_1/Conv2D:Conv2D	/device:GPU:0/stream:all	0	4	4	['(no output)']	
mixed_5/tower_1/conv_1/Conv2D:Conv2D	/device:GPU:0/stream:all	0	6	6	['(no output)']	
mixed_5/tower_1/conv_1/Conv2D:Conv2D	/device:GPU:0/stream:all	0	19	19	['(no output)']	
mixed_5/tower_1/conv_1/Conv2D:Conv2D	/device:GPU:0/stream:all	0	135	135	['(no output)']	
mixed_5/tower_1/conv_1/batchnorm	/job:localhost/replica:0/task:0/device:GPU:0	1	26	30	['(1x17x17x160)']	[GPU_0_bfc 0.2MB 0.2MB] mixed_5/tower_1/conv_1/batchnorm = BatchNormWithGlobalNormalization(mixed_5/tower_1/conv_1/Conv2D, mixed_5/tower_1/conv_1/batchnorm/moving_mean, mixed_5/tower_1/conv_1/batchnorm/moving_variance, mixed_5/tower_1/conv_1/batchnorm/beta, mixed_5/tower_1/conv_1/batchnorm/gamma)
mixed_5/tower_1/conv_1/batchnorm/beta	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(160x1)']	mixed_5/tower_1/conv_1/batchnorm/beta = Const()
mixed_5/tower_1/conv_1/batchnorm/moving_mean	/job:localhost/replica:0/task:0/device:GPU:0	1	2	3	['(160x1)']	mixed_5/tower_1/conv_1/batchnorm/moving_mean = Const()
mixed_5/tower_1/conv_1/batchnorm/moving_variance	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(160x1)']	mixed_5/tower_1/conv_1/batchnorm/moving_variance = Const()
mixed_5/tower_1/conv_1/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:13	0	1	1	['(no output)']	
mixed_5/tower_1/conv_1/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:13	0	8	8	['(no output)']	
mixed_5/tower_1/conv_1/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:all	0	1	1	['(no output)']	
mixed_5/tower_1/conv_1/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:all	0	8	8	['(no output)']	
mixed_5/tower_1/conv_1/control_dependency	/job:localhost/replica:0/task:0/device:GPU:0	1	3	6	['(1x17x17x160)']	mixed_5/tower_1/conv_1/control_dependency = Identity(mixed_5/tower_1/conv_1/batchnorm, ^mixed_5/tower_1/conv_1/CheckNumerics)
mixed_5/tower_1/conv_1/conv2d_params	/job:localhost/replica:0/task:0/device:GPU:0	0	1	3	['(7x1x160x160)']	mixed_5/tower_1/conv_1/conv2d_params = Const()
mixed_5/tower_1/conv_1:Relu	/device:GPU:0/stream:13	0	3	3	['(no output)']	
mixed_5/tower_1/conv_1:Relu	/device:GPU:0/stream:all	0	3	3	['(no output)']	
mixed_5/tower_1/conv_2	/job:localhost/replica:0/task:0/device:GPU:0	0	10	12	['(1x17x17x160)']	mixed_5/tower_1/conv_2 = Relu(mixed_5/tower_1/conv_2/control_dependency)
mixed_5/tower_1/conv_2/CheckNumerics	/job:localhost/replica:0/task:0/device:GPU:0	1	260	261	['(1x17x17x160)']	mixed_5/tower_1/conv_2/CheckNumerics = CheckNumerics(mixed_5/tower_1/conv_2/batchnorm)
mixed_5/tower_1/conv_2/Conv2D	/job:localhost/replica:0/task:0/device:GPU:0	0	141	144	['(1x17x17x160)']	[GPU_0_bfc 2.6MB 2.6MB] mixed_5/tower_1/conv_2/Conv2D = Conv2D(mixed_5/tower_1/conv_1, mixed_5/tower_1/conv_2/conv2d_params)
mixed_5/tower_1/conv_2/Conv2D:Conv2D	/device:GPU:0/stream:13	0	5	5	['(no output)']	
mixed_5/tower_1/conv_2/Conv2D:Conv2D	/device:GPU:0/stream:13	0	6	6	['(no output)']	
mixed_5/tower_1/conv_2/Conv2D:Conv2D	/device:GPU:0/stream:13	0	17	17	['(no output)']	
mixed_5/tower_1/conv_2/Conv2D:Conv2D	/device:GPU:0/stream:13	0	55	55	['(no output)']	
mixed_5/tower_1/conv_2/Conv2D:Conv2D	/device:GPU:0/stream:13	0	67	67	['(no output)']	
mixed_5/tower_1/conv_2/Conv2D:Conv2D	/device:GPU:0/stream:all	0	5	5	['(no output)']	
mixed_5/tower_1/conv_2/Conv2D:Conv2D	/device:GPU:0/stream:all	0	6	6	['(no output)']	
mixed_5/tower_1/conv_2/Conv2D:Conv2D	/device:GPU:0/stream:all	0	17	17	['(no output)']	
mixed_5/tower_1/conv_2/Conv2D:Conv2D	/device:GPU:0/stream:all	0	55	55	['(no output)']	
mixed_5/tower_1/conv_2/Conv2D:Conv2D	/device:GPU:0/stream:all	0	67	67	['(no output)']	
mixed_5/tower_1/conv_2/batchnorm	/job:localhost/replica:0/task:0/device:GPU:0	1	50	54	['(1x17x17x160)']	[GPU_0_bfc 0.2MB 0.2MB] mixed_5/tower_1/conv_2/batchnorm = BatchNormWithGlobalNormalization(mixed_5/tower_1/conv_2/Conv2D, mixed_5/tower_1/conv_2/batchnorm/moving_mean, mixed_5/tower_1/conv_2/batchnorm/moving_variance, mixed_5/tower_1/conv_2/batchnorm/beta, mixed_5/tower_1/conv_2/batchnorm/gamma)
mixed_5/tower_1/conv_2/batchnorm/beta	/job:localhost/replica:0/task:0/device:GPU:0	0	2	3	['(160x1)']	mixed_5/tower_1/conv_2/batchnorm/beta = Const()
mixed_5/tower_1/conv_2/batchnorm/moving_mean	/job:localhost/replica:0/task:0/device:GPU:0	0	2	3	['(160x1)']	mixed_5/tower_1/conv_2/batchnorm/moving_mean = Const()
mixed_5/tower_1/conv_2/batchnorm/moving_variance	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(160x1)']	mixed_5/tower_1/conv_2/batchnorm/moving_variance = Const()
mixed_5/tower_1/conv_2/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:13	0	2	2	['(no output)']	
mixed_5/tower_1/conv_2/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:13	0	10	10	['(no output)']	
mixed_5/tower_1/conv_2/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:all	0	2	2	['(no output)']	
mixed_5/tower_1/conv_2/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:all	0	10	10	['(no output)']	
mixed_5/tower_1/conv_2/control_dependency	/job:localhost/replica:0/task:0/device:GPU:0	1	3	4	['(1x17x17x160)']	mixed_5/tower_1/conv_2/control_dependency = Identity(mixed_5/tower_1/conv_2/batchnorm, ^mixed_5/tower_1/conv_2/CheckNumerics)
mixed_5/tower_1/conv_2/conv2d_params	/job:localhost/replica:0/task:0/device:GPU:0	1	12	14	['(1x7x160x160)']	mixed_5/tower_1/conv_2/conv2d_params = Const()
mixed_5/tower_1/conv_2:Relu	/device:GPU:0/stream:13	0	1	1	['(no output)']	
mixed_5/tower_1/conv_2:Relu	/device:GPU:0/stream:all	0	1	1	['(no output)']	
mixed_5/tower_1/conv_3	/job:localhost/replica:0/task:0/device:GPU:0	0	12	14	['(1x17x17x160)']	mixed_5/tower_1/conv_3 = Relu(mixed_5/tower_1/conv_3/control_dependency)
mixed_5/tower_1/conv_3/CheckNumerics	/job:localhost/replica:0/task:0/device:GPU:0	1	177	178	['(1x17x17x160)']	mixed_5/tower_1/conv_3/CheckNumerics = CheckNumerics(mixed_5/tower_1/conv_3/batchnorm)
mixed_5/tower_1/conv_3/Conv2D	/job:localhost/replica:0/task:0/device:GPU:0	0	56	59	['(1x17x17x160)']	[GPU_0_bfc 1.3MB 1.3MB] mixed_5/tower_1/conv_3/Conv2D = Conv2D(mixed_5/tower_1/conv_2, mixed_5/tower_1/conv_3/conv2d_params)
mixed_5/tower_1/conv_3/Conv2D:Conv2D	/device:GPU:0/stream:13	0	2	2	['(no output)']	
mixed_5/tower_1/conv_3/Conv2D:Conv2D	/device:GPU:0/stream:13	0	3	3	['(no output)']	
mixed_5/tower_1/conv_3/Conv2D:Conv2D	/device:GPU:0/stream:13	0	6	6	['(no output)']	
mixed_5/tower_1/conv_3/Conv2D:Conv2D	/device:GPU:0/stream:13	0	19	19	['(no output)']	
mixed_5/tower_1/conv_3/Conv2D:Conv2D	/device:GPU:0/stream:13	0	119	119	['(no output)']	
mixed_5/tower_1/conv_3/Conv2D:Conv2D	/device:GPU:0/stream:all	0	2	2	['(no output)']	
mixed_5/tower_1/conv_3/Conv2D:Conv2D	/device:GPU:0/stream:all	0	3	3	['(no output)']	
mixed_5/tower_1/conv_3/Conv2D:Conv2D	/device:GPU:0/stream:all	0	6	6	['(no output)']	
mixed_5/tower_1/conv_3/Conv2D:Conv2D	/device:GPU:0/stream:all	0	19	19	['(no output)']	
mixed_5/tower_1/conv_3/Conv2D:Conv2D	/device:GPU:0/stream:all	0	119	119	['(no output)']	
mixed_5/tower_1/conv_3/batchnorm	/job:localhost/replica:0/task:0/device:GPU:0	1	24	27	['(1x17x17x160)']	[GPU_0_bfc 0.2MB 0.2MB] mixed_5/tower_1/conv_3/batchnorm = BatchNormWithGlobalNormalization(mixed_5/tower_1/conv_3/Conv2D, mixed_5/tower_1/conv_3/batchnorm/moving_mean, mixed_5/tower_1/conv_3/batchnorm/moving_variance, mixed_5/tower_1/conv_3/batchnorm/beta, mixed_5/tower_1/conv_3/batchnorm/gamma)
mixed_5/tower_1/conv_3/batchnorm/beta	/job:localhost/replica:0/task:0/device:GPU:0	1	2	3	['(160x1)']	mixed_5/tower_1/conv_3/batchnorm/beta = Const()
mixed_5/tower_1/conv_3/batchnorm/moving_mean	/job:localhost/replica:0/task:0/device:GPU:0	0	2	3	['(160x1)']	mixed_5/tower_1/conv_3/batchnorm/moving_mean = Const()
mixed_5/tower_1/conv_3/batchnorm/moving_variance	/job:localhost/replica:0/task:0/device:GPU:0	0	2	3	['(160x1)']	mixed_5/tower_1/conv_3/batchnorm/moving_variance = Const()
mixed_5/tower_1/conv_3/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:13	0	2	2	['(no output)']	
mixed_5/tower_1/conv_3/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:13	0	11	11	['(no output)']	
mixed_5/tower_1/conv_3/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:all	0	2	2	['(no output)']	
mixed_5/tower_1/conv_3/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:all	0	11	11	['(no output)']	
mixed_5/tower_1/conv_3/control_dependency	/job:localhost/replica:0/task:0/device:GPU:0	1	2	5	['(1x17x17x160)']	mixed_5/tower_1/conv_3/control_dependency = Identity(mixed_5/tower_1/conv_3/batchnorm, ^mixed_5/tower_1/conv_3/CheckNumerics)
