Op rank by total time	Time of 1 call, microseconds	Number of calls in 1 run	Total time in 1 run	% of total time	Cumulative time, microseconds	% of total cumulative time	(FL)OPs in RegisterStatistics	GFLOP/S achieved	Op name	Device	Input/output tensors
1056	     2.00	     0.02	     0.04	     0.00	131376.02	   100.00	     0.00	     0.00	Shape	GPU-0	(18x128x17191)->(int32 3x1)
1057	     2.00	     0.02	     0.04	     0.00	131376.06	   100.00	     0.00	     0.00	MEMCPYHtoD	GPU-0	(Transfer)->(384 bytes)
1058	     2.00	     0.02	     0.04	     0.00	131376.10	   100.00	     0.00	     0.00	Reshape	GPU-0	(18x128x128)(int32 2x1)->(2304x128)
1059	     2.00	     0.02	     0.04	     0.00	131376.14	   100.00	     0.00	     0.00	Reshape	GPU-0	(int32 48x128)(int32 1x1)->(int32 6144x1)
1060	     2.00	     0.02	     0.04	     0.00	131376.18	   100.00	     0.00	     0.00	Shape	GPU-0	(46x128x17191)->(int32 3x1)
1061	     1.00	     0.04	     0.04	     0.00	131376.22	   100.00	     0.00	     0.00	Reshape	GPU-0	(38x128)(int32 1x1)->(4864x1)
1062	     3.00	     0.01	     0.03	     0.00	131376.25	   100.00	     0.00	     0.00	GatherV2	GPU-0	(17191x128)(int32 48x128)(int32 1x1)->(48x128x128)
1063	     1.50	     0.02	     0.03	     0.00	131376.28	   100.00	     0.00	     0.00	Reshape	GPU-0	(int32 46x128)(int32 1x1)->(int32 5888x1)
1064	     3.00	     0.01	     0.03	     0.00	131376.31	   100.00	     0.00	     0.00	Cast	GPU-0	(boolean 128x46)->(128x46)
1065	     3.00	     0.01	     0.03	     0.00	131376.34	   100.00	     0.00	     0.00	Sum	GPU-0	(18x128)(int32 2x1)->(1x1)
1066	     3.00	     0.01	     0.03	     0.00	131376.37	   100.00	     0.00	     0.00	Transpose	GPU-0	(int32 128x49)(int32 128x48)(int32 128x48)(int32 128x1)(int32 128x1)(int32 2x1)->(int32 49x128)
1067	     1.50	     0.02	     0.03	     0.00	131376.40	   100.00	     0.00	     0.00	Reshape	GPU-0	(48x128x128)(int32 2x1)->(6144x128)
1068	     3.00	     0.01	     0.03	     0.00	131376.43	   100.00	     0.00	     0.00	Shape	GPU-0	(2304x1)(2304x17191)->(int32 1x1)
1069	     3.00	     0.01	     0.03	     0.00	131376.46	   100.00	     0.00	     0.00	Transpose	GPU-0	(128x46)(int32 2x1)->(46x128)
1070	     3.00	     0.01	     0.03	     0.00	131376.49	   100.00	     0.00	     0.00	Transpose	GPU-0	(128x48)(int32 2x1)->(48x128)
1071	     3.00	     0.01	     0.03	     0.00	131376.52	   100.00	     0.00	     0.00	Sum	GPU-0	(46x128)(int32 2x1)->(1x1)
1072	     3.00	     0.01	     0.03	     0.00	131376.55	   100.00	     0.00	     0.00	ExpandDims	GPU-0	(6144x1)(int32 1x1)->(6144x1)
1073	     3.00	     0.01	     0.03	     0.00	131376.58	   100.00	     0.00	     0.00	MatMul	GPU-0	(3584x128)(128x17191)->(3584x17191)
1074	     1.50	     0.02	     0.03	     0.00	131376.61	   100.00	     0.00	     0.00	Transpose	GPU-0	(int32 128x29)(int32 128x28)(int32 128x28)(int32 128x1)(int32 128x1)(int32 2x1)->(int32 28x128)
1075	     1.50	     0.02	     0.03	     0.00	131376.64	   100.00	     0.00	     0.00	Reshape	GPU-0	(28x128x128)(int32 2x1)->(3584x128)
1076	     3.00	     0.01	     0.03	     0.00	131376.67	   100.00	     0.00	     0.00	Mul	GPU-0	(3584x1)(3584x17191)->(3584x17191)
1077	     3.00	     0.01	     0.03	     0.00	131376.70	   100.00	     0.00	     0.00	Reshape	GPU-0	(3584x1)(3584x17191)(int32 2x1)->(28x128)
1078	     3.00	     0.01	     0.03	     0.00	131376.73	   100.00	     0.00	     0.00	Tile	GPU-0	(1x1)(int32 2x1)->(28x128)
1079	     1.50	     0.02	     0.03	     0.00	131376.76	   100.00	     0.00	     0.00	MEMCPYHtoD	GPU-0	(Transfer)->(224 bytes)
1080	     2.00	     0.01	     0.02	     0.00	131376.78	   100.00	     0.00	     0.00	Reshape	GPU-0	(2304x1)(2304x17191)(int32 2x1)->(18x128)
1081	     2.00	     0.01	     0.02	     0.00	131376.80	   100.00	     0.00	     0.00	Identity	GPU-0	(int32 128x49)(int32 128x46)(int32 128x46)(int32 128x1)(int32 128x1)->(int32 128x1)
1082	     2.00	     0.01	     0.02	     0.00	131376.82	   100.00	     0.00	     0.00	MatMul	GPU-0	(3584x128)(3584x17191)->(128x17191)
1083	     2.00	     0.01	     0.02	     0.00	131376.84	   100.00	     0.00	     0.00	Reshape	GPU-0	(2304x17191)(int32 3x1)->(18x128x17191)
1084	     2.00	     0.01	     0.02	     0.00	131376.86	   100.00	     0.00	     0.00	Reshape	GPU-0	(3584x17191)(int32 3x1)->(28x128x17191)
1085	     2.00	     0.01	     0.02	     0.00	131376.88	   100.00	     0.00	     0.00	ExpandDims	GPU-0	(2304x1)(int32 1x1)->(2304x1)
1086	     2.00	     0.01	     0.02	     0.00	131376.90	   100.00	     0.00	     0.00	Reshape	GPU-0	(5888x128)(int32 3x1)->(46x128x128)
1087	     2.00	     0.01	     0.02	     0.00	131376.92	   100.00	     0.00	     0.00	Identity	GPU-0	(int32 128x19)(int32 128x18)(int32 128x18)(int32 128x1)(int32 128x1)->(int32 128x1)
1088	     2.00	     0.01	     0.02	     0.00	131376.94	   100.00	     0.00	     0.00	ExpandDims	GPU-0	(5888x1)(int32 1x1)->(5888x1)
1089	     2.00	     0.01	     0.02	     0.00	131376.96	   100.00	     0.00	     0.00	Reshape	GPU-0	(5888x17191)(int32 3x1)->(46x128x17191)
1090	     1.00	     0.02	     0.02	     0.00	131376.98	   100.00	     0.00	     0.00	MEMCPYDtoH	GPU-0	(Transfer)->(14336 bytes)
1091	     2.00	     0.01	     0.02	     0.00	131377.00	   100.00	     0.00	     0.00	Transpose	GPU-0	(int32 128x19)(int32 128x18)(int32 128x18)(int32 128x1)(int32 128x1)(int32 2x1)->(int32 19x128)
1092	     2.00	     0.01	     0.02	     0.00	131377.02	   100.00	     0.00	     0.00	Reshape	GPU-0	(3584x128)(int32 3x1)->(28x128x128)
1093	     2.00	     0.01	     0.02	     0.00	131377.04	   100.00	     0.00	     0.00	MatMul	GPU-0	(6144x17191)(128x17191)->(6144x128)
1094	     1.00	     0.02	     0.02	     0.00	131377.06	   100.00	     0.00	     0.00	Reshape	GPU-0	(2304x17191)(int32 2x1)->(2304x17191)
1095	     2.00	     0.01	     0.02	     0.00	131377.08	   100.00	     0.00	     0.00	Reshape	GPU-0	(2304x128)(int32 3x1)->(18x128x128)
1096	     1.00	     0.02	     0.02	     0.00	131377.10	   100.00	     0.00	     0.00	MEMCPYDtoH	GPU-0	(Transfer)->(9216 bytes)
1097	     2.00	     0.01	     0.02	     0.00	131377.12	   100.00	     0.00	     0.00	Sum	GPU-0	(46x128)(int32 1x1)(int32 1x1)->(46x128)
1098	     1.00	     0.02	     0.02	     0.00	131377.14	   100.00	     0.00	     0.00	Reshape	GPU-0	(5888x17191)(int32 2x1)->(5888x17191)
1099	     2.00	     0.01	     0.02	     0.00	131377.16	   100.00	     0.00	     0.00	MatMul	GPU-0	(3584x17191)(128x17191)->(3584x128)
1100	     1.00	     0.02	     0.02	     0.00	131377.18	   100.00	     0.00	     0.00	MEMCPYHtoD	GPU-0	(Transfer)->(144 bytes)
1101	     2.00	     0.01	     0.02	     0.00	131377.20	   100.00	     0.00	     0.00	Sum	GPU-0	(48x128)(int32 1x1)(int32 1x1)->(48x128)
1102	     2.00	     0.01	     0.02	     0.00	131377.22	   100.00	     0.00	     0.00	GatherV2	GPU-0	(17191x128)(int32 46x128)(int32 1x1)->(46x128x128)
1103	     2.00	     0.01	     0.02	     0.00	131377.24	   100.00	     0.00	     0.00	Reshape	GPU-0	(5888x1)(5888x17191)(int32 2x1)->(46x128)
1104	     2.00	     0.01	     0.02	     0.00	131377.26	   100.00	     0.00	     0.00	Reshape	GPU-0	(6144x1)(6144x17191)(int32 2x1)->(48x128)
1105	     2.00	     0.01	     0.02	     0.00	131377.28	   100.00	     0.00	     0.00	Shape	GPU-0	(3584x17191)->(int32 2x1)
1106	     2.00	     0.01	     0.02	     0.00	131377.30	   100.00	     0.00	     0.00	Sum	GPU-0	(18x128)(int32 1x1)(int32 1x1)->(18x128)
1107	     2.00	     0.01	     0.02	     0.00	131377.32	   100.00	     0.00	     0.00	Identity	GPU-0	(int32 128x29)(int32 128x28)(int32 128x28)(int32 128x1)(int32 128x1)->(int32 128x1)
1108	     2.00	     0.01	     0.02	     0.00	131377.34	   100.00	     0.00	     0.00	Mul	GPU-0	(6144x1)(6144x17191)->(6144x17191)
1109	     2.00	     0.01	     0.02	     0.00	131377.36	   100.00	     0.00	     0.00	Reshape	GPU-0	(6144x128)(int32 3x1)->(48x128x128)
1110	     2.00	     0.01	     0.02	     0.00	131377.38	   100.00	     0.00	     0.00	Tile	GPU-0	(1x1)(int32 2x1)->(48x128)
1111	     2.00	     0.01	     0.02	     0.00	131377.40	   100.00	     0.00	     0.00	Sum	GPU-0	(28x128)(int32 1x1)(int32 1x1)->(28x128)
1112	     2.00	     0.01	     0.02	     0.00	131377.42	   100.00	     0.00	     0.00	Cast	GPU-0	(boolean 128x18)->(128x18)
1113	     2.00	     0.01	     0.02	     0.00	131377.44	   100.00	     0.00	     0.00	Reshape	GPU-0	(6144x17191)(int32 3x1)->(48x128x17191)
1114	     2.00	     0.01	     0.02	     0.00	131377.46	   100.00	     0.00	     0.00	Reshape	GPU-0	(18x128)(int32 1x1)->(2304x1)
1115	     2.00	     0.01	     0.02	     0.00	131377.48	   100.00	     0.00	     0.00	Cast	GPU-0	(boolean 128x28)->(128x28)
1116	     2.00	     0.01	     0.02	     0.00	131377.50	   100.00	     0.00	     0.00	Identity	GPU-0	(int32 128x49)(int32 128x48)(int32 128x48)(int32 128x1)(int32 128x1)->(1x1)
1117	     1.00	     0.01	     0.01	     0.00	131377.51	   100.00	     0.00	     0.00	Tile	GPU-0	(1x1)(int32 2x1)->(46x128)
1118	     1.00	     0.01	     0.01	     0.00	131377.52	   100.00	     0.00	     0.00	Mul	GPU-0	(5888x1)(5888x17191)->(5888x17191)
1119	     1.00	     0.01	     0.01	     0.00	131377.53	   100.00	     0.00	     0.00	Reshape	GPU-0	(46x128)(int32 1x1)->(5888x1)
1120	     1.00	     0.01	     0.01	     0.00	131377.54	   100.00	     0.00	     0.00	Identity	GPU-0	(int32 128x49)(int32 128x48)(int32 128x48)(int32 128x1)(int32 128x1)->(int32 128x1)
1121	     1.00	     0.01	     0.01	     0.00	131377.55	   100.00	     0.00	     0.00	Identity	GPU-0	(int32 128x19)(int32 128x18)(int32 128x18)(int32 128x1)(int32 128x1)->(1x1)
1122	     1.00	     0.01	     0.01	     0.00	131377.56	   100.00	     0.00	     0.00	MEMCPYHtoD	GPU-0	(Transfer)->(6144 bytes)
1123	     1.00	     0.01	     0.01	     0.00	131377.57	   100.00	     0.00	     0.00	MEMCPYHtoD	GPU-0	(Transfer)->(2304 bytes)
1124	     1.00	     0.01	     0.01	     0.00	131377.58	   100.00	     0.00	     0.00	MatMul	GPU-0	(5888x17191)(128x17191)->(5888x128)
1125	     1.00	     0.01	     0.01	     0.00	131377.59	   100.00	     0.00	     0.00	Reshape	GPU-0	(28x128)(int32 1x1)->(3584x1)
1126	     1.00	     0.01	     0.01	     0.00	131377.60	   100.00	     0.00	     0.00	MatMul	GPU-0	(6144x128)(128x17191)->(6144x17191)
1127	     1.00	     0.01	     0.01	     0.00	131377.61	   100.00	     0.00	     0.00	MEMCPYHtoD	GPU-0	(Transfer)->(5888 bytes)
1128	     1.00	     0.01	     0.01	     0.00	131377.62	   100.00	     0.00	     0.00	Reshape	GPU-0	(48x128)(int32 1x1)->(6144x1)
1129	     1.00	     0.01	     0.01	     0.00	131377.63	   100.00	     0.00	     0.00	Identity	GPU-0	(int32 128x29)(int32 128x28)(int32 128x28)(int32 128x1)(int32 128x1)->(1x1)
1130	     1.00	     0.01	     0.01	     0.00	131377.64	   100.00	     0.00	     0.00	MEMCPYHtoD	GPU-0	(Transfer)->(3584 bytes)
1131	     1.00	     0.01	     0.01	     0.00	131377.65	   100.00	     0.00	     0.00	Identity	GPU-0	(int32 128x49)(int32 128x46)(int32 128x46)(int32 128x1)(int32 128x1)->(1x1)
